#' Snake River Spring-Summer-run Chinook Salmon ESU
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1996, 4, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1997, 160, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1998, 73, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1999, 48, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2000, 63, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2001, 682, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2002, 551, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2003, 438, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2004, 243, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2005, 68, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2006, 43, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2007, 97, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 2008, 204, 1
