"ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","CITATION","CONTRIBUTOR","LINE_NOTES","FILE_NOTES"
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","97","Valley Creek","Valley Ck.","5.9","","Valley Creek","2016","239","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","97","Valley Creek","Valley Ck.","5.9","","Valley Creek","2017","76","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","97","Valley Creek","Valley Ck.","5.9","","Valley Creek","2018","156","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","97","Valley Creek","Valley Ck.","5.9","","Valley Creek","2019","100","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2012","268","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2013","278","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2014","199","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2015","117","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2016","112","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2017","40","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2018","77","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
"Salmon, Chinook (Snake River spring/summer-run ESU)","Chinook salmon","Model","Upper Salmon","99","Yankee Fork","Yankee Fork","5.7","","Yankee Fork","2019","25","1","-99","Snake River spring/summer Chinook Natural Origin Spawner Abundance Dataset (2012-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/2187. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.","Nez Perce Tribe","",""
