#' Middle Columbia River Steelhead DPS
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1970, 4648, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1971, -99, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1972, 1378, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1973, 1635, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1974, 1512, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1975, 4991, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1976, 2797, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1977, -99, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1978, 3176, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1979, 111, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1980, 2329, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1981, 2420, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1982, 1714, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1983, 1815, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1984, 1916, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1985, 2521, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1986, 7468, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1987, 10557, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1988, 5546, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1989, 2366, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1990, 2133, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1991, 1264, 1
