#' Lower Columbia River Chinook Salmon ESU
#'
#' @description Spawner counts and fraction wild data.
#'
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
#' 
#' @source 
#' 
#' @references
#' 
#' @author Monica Diaz (NOAA/NWFSC)
#' 
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2000, 468, -99
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2001, 443, -99
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2002, 2365, 0.19
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2003, 11056, 0.06
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2004, 13017, 0.02
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2005, 6524, 0.02
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2006, 3774, 0.02
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2007, 1640, 0.04
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2008, 1046, 0.11
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2009, 2826, 0.04
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2010, 7424, 0.04
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2011, 2059, 0.09
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2012, 5610, 0.06
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2013, 3577, 0.11
28, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Cascade", "Upper Cowlitz River", 2014, 2915, 0.08
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1964, 774, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1965, 83, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1966, 862, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1967, 228, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1968, 254, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1969, 29, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1970, 51, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1971, 1801, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1972, 1190, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1973, 472, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1974, 481, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1975, 556, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1976, 549, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1977, 922, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1978, 1322, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1979, 884, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1980, 355, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1981, 197, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1982, 361, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1983, 442, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1984, 126, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1985, 168, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1986, 403, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1987, 776, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1988, 1206, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1989, 112, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1990, 11, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1991, 52, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1992, 54, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1993, 0, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1994, 11, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1995, 4, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1996, 166, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1997, 148, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1998, 202, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 1999, 126, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2000, 12, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2001, 407, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2002, 365, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2003, 1499, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2004, 754, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2005, 452, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2006, 235, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2007, 263, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2008, 181, 0
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2009, 343, -99
29, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "Upper Gorge Tributaries", 2011, 1815, 0.32
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1977, 1652, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1978, 593, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1979, 2388, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1980, 3437, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1981, 1841, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1982, 330, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1983, 2677, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1984, 1217, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1985, 1983, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1986, 1589, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1987, 3578, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1988, 3135, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1989, 4408, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1990, 2062, 0.46
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1991, 3494, 0.47
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1992, 2164, 0.76
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1993, 3836, 0.52
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1994, 3625, 0.7
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1995, 2969, 0.39
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1996, 2821, 0.17
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1997, 4529, 0.12
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1998, 2971, 0.24
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 1999, 3105, 0.68
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2000, 2088, 0.7
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2001, 3836, 0.43
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2002, 5725, 0.47
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2003, 3440, 0.39
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2004, 10404, 0.25
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2005, 2671, 0.41
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2006, 2600, 0.14
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2007, 1528, 0.87
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2008, 2491, 0.93
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2009, 2741, 0.3
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2010, 6087, 0.14
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2011, 4725, 0.18
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2012, 1913, 0.29
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2013, 7185, 0.42
30, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Cascade", "Washougal River", 2014, 2038, 0.67
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1965, 914, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1966, 2865, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1967, 1212, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1968, 575, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1969, 2767, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1970, 634, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1971, 712, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1972, 864, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1973, 874, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1974, 869, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1975, 1798, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1976, 1881, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1977, 216, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1978, 796, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1979, 636, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1980, 1539, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1981, 793, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1982, 1562, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1983, 250, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1984, 369, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1985, 152, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1986, 97, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1987, 161, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1988, 366, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1989, 205, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1990, 124, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1991, 67, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1992, 132, 1
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1993, 105, 0.97
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1994, 283, 0.97
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1995, 222, 0.97
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1996, 32, 0.97
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1997, 124, 0.8
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1998, 223, 0.83
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 1999, 401, 0.66
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2000, 147, 0.51
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2001, 1668, 0.34
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2002, 1787, 0.38
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2003, 11480, 0.19
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2004, 8691, 0.19
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2005, 1448, 0.18
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2006, 755, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2007, 898, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2008, 770, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2009, 964, -99
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2010, 1505, 0.73
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2011, 379, 0.88
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2012, 755, 0.93
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2013, 1232, 0.67
31, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Fall-run", "Gorge", "White Salmon River", 2014, 1704, 0.8
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1976, 2063, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1977, 231, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1978, 1063, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1979, 662, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1980, 1598, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1981, 839, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1982, 1579, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1983, 280, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1984, 393, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1985, 153, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1986, 116, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1987, 161, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1988, 382, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1989, 243, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1990, 145, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1991, 75, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1992, 1078, 1
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1993, 108, 0.97
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1994, 288, 0.97
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1995, 253, 0.97
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1996, 32, 0.97
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1997, 124, 0.8
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1998, 242, 0.83
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 1999, 401, 0.66
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2000, 167, 0.51
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2001, 2072, 0.34
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2002, 1859, 0.38
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2003, 11898, 0.19
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2004, 8850, 0.19
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2005, 1504, 0.18
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2006, 796, -99
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2007, 1014, -99
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2008, 775, -99
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2009, 1342, -99
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2013, 88, 0.17
32, "Lower Columbia River Chinook Salmon ESU", "Chinook", "Spring-run", "Gorge", "White Salmon River", 2014, 216, 0.05
