#' Upper Columbia River Spring-run Chinook Salmon ESU
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1990, 1118, 0.97
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1991, 620, 0.96
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1992, 1662, 0.8
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1993, 1370, 0.68
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1994, 310, 0.79
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1995, 46, 0.76
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1996, 31, 0.61
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1997, 347, 0.78
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1998, 41, 0.49
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 1999, 116, 0.39
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2000, 979, 0.12
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2001, 10971, 0.17
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2002, 2636, 0.13
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2003, 1138, 0.05
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2004, 1496, 0.33
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2005, 1376, 0.38
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2006, 1748, 0.19
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2007, 1078, 0.25
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2008, 1002, 0.3
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2009, 2641, 0.21
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2010, 2363, 0.25
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2011, 2934, 0.33
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2012, 1298, 0.15
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2013, 1089, 0.22
101, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Methow River", 2014, 2084, 0.25
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1960, 2371, 1
102, "Upper Columbia River Spring-run Chinook Salmon ESU", "Chinook", "Spring-run", "Upper Columbia / East Slope Cascades", "Wenatchee River", 1961, 1540, 1
