NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1998,,491,,1,,,-99,0,0.014,0.082,0.493,0.411,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,1999,,299,,1,,,-99,0,0.031,0.354,0.458,0.156,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2000,,290,,1,,,-99,0,0.016,0.172,0.742,0.07,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2001,,802,,0.73,,,-99,0,0.022,0.203,0.681,0.094,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2002,,877,,0.97,,,-99,0,0.01,0.257,0.553,0.18,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2003,,1106,,0.89,,,-99,0,0.007,0.082,0.661,0.25,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2004,,1503,,0.91,,,-99,0,0.025,0.079,0.62,0.276,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2005,,853,,0.6,,,-99,0,0,0.16,0.47,0.33,0,0,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2006,,566,,1,,,-99,0,0.009,0.08,0.62,0.28,0.009,0,,,,,,,,-99,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2007,,251,,1,,,-99,0,0.07,0.1,0.5,0.3,0.03,0,,,,,,,,-99,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2008,,424,,0.52,,,-99,0,0.05,0.32,0.56,0.07,0,0,,,,,,,,-99,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2009,,783,,0.63,,,-99,0,0.004,0.21,0.76,0.02,0,0,,,,,,,,-99,,,,,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2010,,639,,0.7,,,-99,0,-99,0.264,0.595,0.141,0,-99,,,,,,,,,,,,,421,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2011,,566,,0.88,,,-99,0,-99,0.171,0.757,0.053,0.02,-99,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall-run,Chinook,Fall-run,,1964,2014,2012,,413,,0.86,,,-99,0,-99,0.309,0.431,0.257,0.003,-99,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,2013,,2035,,0.69,,,-99,0,-99,0.235,0.758,0.008,0,-99,,,,,,,,,,,,,,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Cascade,Coweeman River,Chinook Salmon (Lower Columbia River ESU) - Coweeman River Fall-run,Coweeman River-Fall,Chinook,Fall-run,,1964,2014,2014,,890,,0.96,,,-99,0,-99,0.277,0.779,0.152,0,-99,,,,,,,,,,,,,,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1964,,3020,,-99,,,-99,0,0.019,0.561,0.336,0.084,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1965,,2539,,-99,,,-99,0,0.115,0.164,0.68,0.041,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1966,,2984,,-99,,,-99,0,0.02,0.522,0.377,0.081,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1967,,3182,,-99,,,-99,0,0.063,0.254,0.636,0.047,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1968,,3594,,-99,,,-99,0,0.052,0.376,0.445,0.128,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1969,,2973,,-99,,,-99,0,0.104,0.275,0.552,0.069,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1970,,3186,,-99,,,-99,0,0.072,0.535,0.344,0.049,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1971,,3277,,-99,,,-99,0,0.02,0.349,0.599,0.031,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1972,,2869,,-99,,,-99,0,0.063,0.207,0.663,0.067,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1973,,3350,,-99,,,-99,0,0.001,0.301,0.693,0.005,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall,Chinook,Fall-run,,1964,2014,1974,,3125,,-99,,,-99,0,0.097,0.034,0.703,0.165,0,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1975,,5448,,-99,,,-99,0,0.02,0.902,0.025,0.053,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1976,,2383,,-99,,,-99,0,0.014,0.217,0.767,0.002,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1977,,3030,,-99,,,-99,0,0.048,0.363,0.432,0.156,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1978,,5060,,-99,,,-99,0,0,0.599,0.357,0.043,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1979,,2202,,-99,,,-99,0,0.004,0.009,0.931,0.057,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1980,,247,,0.42,,,-99,0,0.003,0.303,0.061,0.633,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1981,,514,,0.42,,,-99,0,0.205,0.085,0.696,0.014,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1982,,1352,,0.42,,,-99,0,0.014,0.93,0.03,0.026,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1983,,2627,,0.42,,,-99,0,0.01,0.155,0.833,0.003,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1984,,2036,,0.42,,,-99,0,0.032,0.325,0.415,0.228,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1985,,5919,,0.42,,,-99,0,0.04,0.501,0.406,0.053,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1986,,1064,,0.42,,,-99,0,0.043,0.464,0.455,0.038,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1987,,2741,,0.42,,,-99,0,0,0.515,0.441,0.044,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1988,,2411,,0.42,,,-99,0,0.004,0.009,0.907,0.079,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1989,,1093,,0.42,,,-99,0,0.022,0.318,0.061,0.599,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1990,,587,,0.42,,,-99,0,0.06,0.438,0.492,0.01,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1991,,445,,0.09,,,-99,0,0.028,0.591,0.341,0.039,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1992,,392,,1,,,-99,0,0,0.1,0.9,0,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1993,,408,,0.78,,,-99,0,0.063,0.08,0.839,0.018,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1994,,1004,,0.98,,,-99,0,0.026,0.821,0.146,0.007,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1995,,316,,0.5,,,-99,0,0.077,0.244,0.551,0.128,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1996,,547,,0.66,,,-99,0,0.072,0.693,0.212,0.023,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1997,,2137,,0.11,,,-99,0,0.003,0.239,0.737,0.021,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1998,,358,,0.25,,,-99,0,0.088,0.613,0.246,0.053,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,1999,,957,,0.25,,,-99,0,0.061,0.739,0,0.2,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,2000,,146,,0.62,,,-99,0,0,0.38,0.587,0.033,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,2001,,2806,,0.82,,,-99,0,0.14,0.469,0.349,0.042,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,2002,,7893,,0,,,-99,0,0.007,0.385,0.599,0.009,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,2003,,7348,,0.65,,,-99,0,0.008,0.277,0.659,0.056,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Willamette/Lower Columbia,Lower Columbia River Chinook Salmon ESU,Coastal,Elochoman River,Chinook Salmon (Lower Columbia River ESU) - Elochoman River Fall-run,Elochoman River-Fall-run,Chinook,Fall-run,,1964,2014,2004,,6880,,0.01,,,-99,0,0.003,0.152,0.792,0.053,0,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
