"Series","Method","Citation","Contributor","NMFS_POPID","ESU","MAJOR_POPULATION_GROUP","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD"
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2000,140,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2001,286,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2002,454,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2003,817,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2004,549,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2005,435,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2006,387,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2007,361,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2008,237,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2009,308,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2010,370,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2011,534,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2012,646,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2013,738,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2014,400,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2015,814,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2016,868,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2017,647,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2018,321,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",2019,377,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",1996,215,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",1997,197,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",1998,141,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",1999,139,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2000,229,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2001,271,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2002,440,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2003,910,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2004,425,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2005,673,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2006,560,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2007,412,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2008,365,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2009,800,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2010,600,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2011,1036,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2012,1084,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2013,1059,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2014,617,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2015,843,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2016,824,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2017,739,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2018,617,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",228,"Steelhead (Lower Columbia River DPS)","Cascade summer","East Fork Lewis Summer Steelhead","EF Lewis R.","2.1.3","Steelhead","Summer","East Fork Lewis River",2019,367,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1953,500,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1954,582,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1955,107,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1956,153,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1957,260,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1958,290,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1959,260,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1960,143,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1961,131,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1962,255,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1963,182,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1964,113,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1965,184,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1966,195,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1967,270,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1968,160,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1969,110,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1970,200,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1971,252,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1973,158,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1974,60,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1986,154,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1987,419,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1988,447,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1989,260,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1990,306,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1991,333,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1992,196,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1993,170,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1994,152,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1995,154,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1996,103,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1997,148,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1998,120,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",1999,135,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2000,140,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2001,184,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2002,404,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2003,607,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2005,608,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2006,636,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2007,681,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2008,755,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2009,433,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2010,787,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2012,842,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2014,544,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2015,783,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2016,624,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2017,567,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2018,876,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",245,"Steelhead (Lower Columbia River DPS)","Cascade summer","Washougal Summer Steelhead","Washougal R.","2.1.4","Steelhead","Summer","Washougal River",2019,456,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1989,1016,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1990,561,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1991,596,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1992,535,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1993,677,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1994,468,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1995,543,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1996,466,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1997,734,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1998,320,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",1999,323,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2000,218,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2001,503,0.966
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2002,700,0.986
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2003,1113,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2004,898,0.994
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2005,608,0.987
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2006,661,0.995
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2007,766,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2008,638,1
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",247,"Steelhead (Lower Columbia River DPS)","Gorge summer","Wind River (Upper Gorge) Summer Steelhead","Wind R.","2.3.1","Steelhead","Summer","Wind River",2009,614,0.985
