"NMFS_POPID","Species","MPG","ESU","RUN_TIMING","DISPLAY_ORDER","POP_NAME_LONG","COMMON_POPULATION_NAME","Pop_All_short_names_RUN_TIMING","PSChinook_Chum_Steelhead_RUN_TIMING","YEAR","VIABILITY_TYPE","NUMBER_OF_SPAWNERS","SPAWNER_NOTES","FRACWILD","HATCHERY_FRACTION","HATCHERY_FRACTION_NOTES"
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2008,NA,720,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2009,NA,289,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2010,NA,760,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2011,NA,297,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2012,NA,265,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2013,NA,699,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2014,NA,593,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2015,NA,1126,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2016,NA,2035,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2017,NA,616,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2018,NA,1738,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2019,NA,1950,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",1998,NA,171,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",1999,NA,405,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2000,NA,241,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2001,NA,206,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2002,NA,146,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2003,NA,103,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2004,NA,226,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2005,NA,114,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2006,NA,269,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2007,NA,196,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2008,NA,159,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2009,NA,68,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2010,NA,89,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2011,NA,58,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2012,NA,94,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2013,NA,76,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2014,NA,43,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2015,NA,90,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2016,NA,75,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2017,NA,29,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2018,NA,132,NA,1,NA,NA
293,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,15,"South Hood Canal Tributaries - winter Steelhead","S Hood Canal",NA,"WR",2019,NA,244,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1981,NA,12,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1982,NA,34,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1983,NA,22,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1984,NA,86,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1985,NA,102,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1986,NA,32,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1987,NA,3,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1988,NA,23,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1989,NA,22,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1990,NA,-99,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1991,NA,-99,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1992,NA,-99,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1993,NA,40,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1994,NA,18,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1995,NA,22,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1996,NA,39,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1997,NA,11,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1998,NA,28,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",1999,NA,15,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2000,NA,23,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2001,NA,19,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2002,NA,30,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2003,NA,18,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2004,NA,39,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2005,NA,23,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2006,NA,53,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2007,NA,28,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2008,NA,107,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2009,NA,20,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2010,NA,15,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2011,NA,98,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2012,NA,66,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2013,NA,258,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2014,NA,31,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2015,NA,160,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2016,NA,66,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2017,NA,77,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2018,NA,93,NA,1,NA,NA
274,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,16,"East Hood Canal Tributaries - winter Steelhead","Eastside Hood Canal Tribs.",NA,"WR",2019,NA,6,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1982,NA,822,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1983,NA,659,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1984,NA,777,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1985,NA,968,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1986,NA,866,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1987,NA,546,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1988,NA,742,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1989,NA,1444,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1990,NA,370,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1991,NA,729,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1992,NA,172,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1993,NA,-99,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1994,NA,473,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1995,NA,398,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1996,NA,-99,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1997,NA,-99,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1998,NA,373,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",1999,NA,311,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2000,NA,261,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2001,NA,286,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2002,NA,156,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2003,NA,132,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2004,NA,233,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2005,NA,-99,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2006,NA,231,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2007,NA,359,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2008,NA,252,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2009,NA,502,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2010,NA,322,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2011,NA,423,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2012,NA,500,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2013,NA,1028,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2014,NA,615,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2015,NA,1338,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2016,NA,1126,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2017,NA,619,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2018,NA,902,NA,1,NA,NA
289,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,17,"Skokomish River - winter Steelhead","Skokomish R.",NA,"WR",2019,NA,864,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",1995,NA,92,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",1996,NA,63,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",1997,NA,114,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",1998,NA,73,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",1999,NA,178,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2000,NA,148,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2001,NA,113,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2002,NA,328,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2003,NA,254,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2004,NA,279,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2005,NA,133,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2006,NA,167,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2007,NA,239,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2008,NA,274,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2009,NA,89,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2010,NA,103,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2011,NA,226,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2012,NA,145,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2013,NA,129,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2014,NA,117,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2015,NA,219,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2016,NA,170,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2017,NA,77,NA,1,NA,NA
298,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,18,"West Hood Canal Tributaries - winter Steelhead","Westside Hood Canal Tribs.",NA,"WR",2018,NA,175,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1988,NA,438,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1989,NA,429,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1990,NA,408,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1991,NA,423,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1992,NA,292,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1993,NA,338,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1994,NA,337,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1995,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1996,NA,261,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1997,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1998,NA,-99,NA,1,NA,NA
273,"Steelhead","Olympic","Steelhead (Puget Sound DPS)",NA,19,"Dungeness River - summer and winter Steelhead","Dungeness R.",NA,"SumR/WR",1999,NA,-99,NA,1,NA,NA
